"_id",stop_id,lat,lon,miss_c_0,wt_rr_0,wt_pr_opt_0,dt_rr_0,dt_pr_opt_0,mc_rr_0,mc_pr_opt_0,buffer_pr_opt_0,miss_c_1,wt_rr_1,wt_pr_opt_1,dt_rr_1,dt_pr_opt_1,mc_rr_1,mc_pr_opt_1,buffer_pr_opt_1,miss_c_2,wt_rr_2,wt_pr_opt_2,dt_rr_2,dt_pr_opt_2,mc_rr_2,mc_pr_opt_2,buffer_pr_opt_2,miss_c_3,wt_rr_3,wt_pr_opt_3,dt_rr_3,dt_pr_opt_3,mc_rr_3,mc_pr_opt_3,buffer_pr_opt_3,miss_c_4,wt_rr_4,wt_pr_opt_4,dt_rr_4,dt_pr_opt_4,mc_rr_4,mc_pr_opt_4,buffer_pr_opt_4,miss_c_5,wt_rr_5,wt_pr_opt_5,dt_rr_5,dt_pr_opt_5,mc_rr_5,mc_pr_opt_5,buffer_pr_opt_5,miss_c_6,wt_rr_6,wt_pr_opt_6,dt_rr_6,dt_pr_opt_6,mc_rr_6,mc_pr_opt_6,buffer_pr_opt_6,miss_c_7,wt_rr_7,wt_pr_opt_7,dt_rr_7,dt_pr_opt_7,mc_rr_7,mc_pr_opt_7,buffer_pr_opt_7,miss_c_8,wt_rr_8,wt_pr_opt_8,dt_rr_8,dt_pr_opt_8,mc_rr_8,mc_pr_opt_8,buffer_pr_opt_8,miss_c_9,wt_rr_9,wt_pr_opt_9,dt_rr_9,dt_pr_opt_9,mc_rr_9,mc_pr_opt_9,buffer_pr_opt_9,wt_er,wt_ar,wt_nr,mc_er,mc_nr,dt_er,total
5da33b2d0240d88053cd665d,CARMAIS,39.956018,-82.784105,0,1732.1480997291997,344.96871790083105,1778.548323839761,157.53562424129237,9345,792,134.6941824633486,0,1388.5515921187787,425.9766551498739,1394.6713978896255,233.0855355308619,7257,1212,128.14081613596042,0,692.4407507703801,459.65402932113176,629.7997011859184,279.7932580072836,3171,1441,121.72938649733868,0,710.393314034924,479.96834438322907,655.6110747968999,308.7385376785881,3313,1580,122.08609580726491,0,713.8469511625735,494.2365300214773,665.9187599215613,328.9376225604632,3378,1687,123.33924736203194,0,736.4020916985713,506.537585208703,696.5664394434588,349.8104398169764,3517,1784,123.95181622933981,0,742.0317489961715,515.4106826034177,710.8702026332991,371.10682603417683,3583,1900,119.61340928191241,0,761.450368848632,534.3586702773368,740.6670090578018,403.2022597814922,3745,2065,115.68120272667849,0,779.8092258847698,557.0300681669623,769.6345130264264,441.74460733962087,3903,2265,113.3074983658605,0,790.9552712671584,587.890559342609,790.6448781398824,479.8049304323466,4004,2462,120.04108693622187,316.94836119152114,914.5000933794005,187.54636287235036,1255,219,343.40311887197686,10709
5da33b2d0240d88053cd665e,GOLHILW,39.957746,-82.782274,0,1374.0910534180052,401.6225252147927,1367.2947329099738,194.80407172207694,7119,1001,139.8057527082555,0,702.8173328352633,452.87280537915575,627.5586477400075,259.1108516996638,3169,1339,131.61468061262607,0,723.9430332461711,480.1198169592828,656.9246357863279,295.0144751587598,3331,1518,132.27493462831526,0,730.1512887560702,490.3847590586477,670.2422487859544,311.87224505042957,3407,1596,133.114493836384,0,753.9697422487859,505.08190138214417,702.2129249159507,334.74439671273814,3560,1715,133.783152782966,0,757.873552484124,520.8008031378408,714.9114680612626,363.31733283526336,3616,1855,129.56387747478522,0,778.5828352633545,541.2708255509899,746.0182106836011,395.8619723571162,3779,2020,127.19088531938738,0,797.9418192005977,556.3154650728427,776.0248412401943,427.6623085543519,3944,2192,122.63261113186402,0,805.9948636533433,587.0550989914083,793.9240754576018,466.8141576391483,4028,2388,128.47964138961524,0,824.9832835263354,613.394471423235,824.8971796787449,511.11822936122525,4169,2597,123.9867388868136,318.7482256257004,915.08423608517,184.78875607022786,1252,227,339.83862532685845,10708
5da33b2d0240d88053cd665f,GRAMOUS,39.956566,-82.989875,0,564.0539338795339,222.0541809049364,571.1907447815884,73.8042323685619,14162,1817,185.45349746798962,0,623.4579439252336,233.70859236691507,646.0248260529457,85.35431676890774,15830,2101,191.9626168224299,0,662.4572440199267,241.2549302153238,696.7012639466425,86.97850878998723,17014,2124,200.47799415373214,0,712.0714726831076,243.64284243896415,761.0421178311169,86.93116225451851,18895,2100,202.6588167483223,0,709.8259294330767,246.37004405286345,767.240808596484,91.50426118819219,19544,2208,204.5016262505661,0,689.5272345506196,251.90328955494257,749.2268928321463,98.52451727119272,19268,2370,206.50006175635062,0,657.6417719955535,255.07682490016057,719.3585985425501,100.96611634896455,18438,2431,210.98357281073737,0,640.4197373296554,260.11420807773067,700.2832557948042,106.58421507678374,17784,2595,215.40326896949236,0,647.7141916093705,263.956770554572,710.6639219399729,111.06640866235745,17860,2686,217.88011033801308,0,649.9146527234551,268.68302523776197,717.9151056033595,111.3676973115402,18133,2731,222.30062991477624,225.65601712709457,441.7370002881963,233.99930009469307,3367,2371,241.58977314833876,24289
5da33b2d0240d88053cd6660,HANMAIN,39.956666,-82.77903,0,1612.6611046057767,474.8889539422326,1671.3784153005465,380.76258782201404,7803,1488,179.87509758001562,0,1634.651444184231,546.3824160811865,1702.857142857143,458.3902224824356,7937,1843,181.20023419203747,0,1642.093481654957,574.8698282591726,1718.2027712724434,492.91129976580794,8018,1998,182.79859484777518,0,1644.1851092896175,601.2136026541764,1727.8199648711943,521.9042740046839,8063,2120,187.827868852459,0,1645.235362997658,627.7080405932865,1736.4073965651835,563.0620608899297,8097,2311,181.09484777517565,0,1647.6568110850899,648.7913739266198,1747.8929547228727,596.82006245121,8158,2469,177.08430913348946,0,1648.2601483216238,672.745218579235,1757.115925058548,634.0893832943013,8193,2642,177.08430913348946,0,1647.6658860265418,702.5328844652615,1764.5908469945355,675.9097384855581,8228,2844,174.82435597189695,0,1647.1983801717408,725.2844457455113,1774.171350507416,715.9494535519126,8269,3042,169.28864168618267,0,1641.6342701014833,761.578649492584,1781.734387197502,767.8764637002342,8316,3300,171.04215456674473,409.6747658079625,876.471262685402,379.6409055425449,930,1579,189.72140905542545,10248
5da33b2d0240d88053cd6661,HIG13TN,39.997729,-83.007506,0,778.3941369413694,240.9280852808528,819.50049200492,78.11373513735137,20647,1849,193.51824518245184,0,650.9571545715457,255.2660926609266,681.8233292332924,91.0230422304223,17202,2154,198.5510455104551,0,643.7781057810578,267.87966379663794,677.0707257072571,99.05535055350553,17023,2338,205.26240262402624,0,662.479950799508,277.989626896269,705.5784337843378,107.75822058220582,17790,2568,209.2050020500205,0,637.7104961049611,285.61164411644114,680.7912259122592,111.4380483804838,17165,2720,213.10250102501024,0,623.2381303813038,292.1535875358754,665.8432964329643,117.27679376793768,16716,2894,212.11316113161132,0,627.5561295612956,302.28642886428867,675.5988519885199,118.29032390323903,16837,2904,217.08159081590816,0,616.0813858138581,309.01968019680197,666.1615006150062,117.66125461254613,16627,2896,218.65149651496515,0,609.5063550635506,310.75957359573596,660.6615416154161,116.03612136121362,16477,2873,217.77039770397704,0,590.3460024600246,313.1260352603526,636.860188601886,114.6911029110291,15937,2851,218.75973759737596,264.8332513325133,449.1477039770398,279.69356293562936,3414,986,332.46916769167694,24390
5da33b2d0240d88053cd6662,HIG15TN,40.000285,-83.007989,0,769.8622386223863,216.75453054530544,829.9464944649446,74.3910619106191,20811,1790,173.7872078720787,0,793.4135301353014,235.82689626896268,861.2279622796228,88.57445674456744,21935,2083,180.61787617876178,0,711.3636326363263,247.520008200082,770.4929479294793,97.08687986879869,19724,2303,186.5067650676507,0,660.4333743337434,259.4639606396064,716.1225502255022,108.30787207872079,18136,2528,189.02460024600245,0,660.3565395653957,267.5120541205412,720.3646986469864,112.44428044280443,18158,2693,195.63181631816317,0,655.5726117261173,275.1910619106191,722.0124641246413,120.14649446494465,18279,2899,197.66543665436654,0,637.580524805248,280.06150061500614,702.7919639196392,119.63489134891348,17708,2974,200.43747437474374,0,628.8533005330054,288.6253792537925,696.0229192291923,126.27166871668717,17440,3090,199.73144731447314,0,626.6075850758508,294.4690446904469,696.7339893398934,124.54054940549406,17382,3065,202.20172201722016,0,613.6828618286183,298.089831898319,685.7118901189012,126.7530545305453,17180,3105,200.02460024600245,265.53808938089384,449.3529520295203,285.47675276752767,3419,1158,331.24239442394423,24390
5da33b2d0240d88053cd6663,HIG2NDN,39.983318,-83.004658,0,682.0438351666393,228.78583155475292,736.0048842554588,72.72976522738466,18474,1688,188.6607289443441,0,710.4674519783287,243.16454605155147,770.6721392218027,81.05278279428666,19320,1939,192.81809226727958,0,700.537021835495,249.43978821211624,765.2089558364801,85.96141848629125,19189,2067,192.77745854539484,0,682.0352569364636,248.59304711869973,744.6145132162206,93.1175094401576,18690,2209,188.49326875718273,0,681.5522492201609,254.4271466097521,741.7145788868822,97.29949926120506,18582,2274,188.9956493186669,0,686.1839599408964,269.23526514529635,745.1565834838286,100.23153012641602,18764,2344,195.21917583319652,0,672.1359793137416,283.88035626333937,727.1013790838942,103.1983664422919,18111,2372,198.88359875225743,0,646.9314562469217,296.14710228205547,701.2564028895091,111.35285667378099,17492,2451,196.38400919389264,0,666.6929075685438,300.4871121326547,735.2196273189952,121.24281727138401,18211,2588,192.67115416187818,0,628.3180512231161,304.35852076834675,689.2392053849943,126.81238712855033,17055,2685,195.49663437859135,243.1306846166475,448.10386225578725,270.61127072730255,3277,1296,305.97623542932195,24364
5da33b2d0240d88053cd6664,HIG4THN,39.985183,-83.005031,0,650.954933508455,234.54851420128057,688.7195452306682,67.08845017238549,17236,1610,205.13996059760302,0,697.6678706287965,246.59386800197012,746.8125513052044,76.44368740765063,18885,1848,208.19036283040552,0,696.1024462321458,255.00685437530782,750.7517238548678,81.91487440485963,18886,2013,207.53406665572155,0,678.1452552946971,252.9921605647677,732.695616483336,86.50336562140863,18503,2116,202.06082745033657,0,682.4642094894106,260.361065506485,738.7190937448695,92.33828599573141,18632,2205,203.24823510096863,0,682.9862502052208,264.7866934821868,733.5365703496963,95.15436709899852,18450,2282,204.39295682153997,0,683.2162616975866,284.0942373994418,732.6499343293384,92.71909374486948,18521,2223,213.5178952552947,0,651.1308077491381,296.7528320472829,695.4257100640289,101.6921687736004,17438,2350,210.91405352158924,0,668.221269085536,299.8502708914792,722.0456411098342,111.38565096043342,17997,2495,204.43851584304713,0,642.8748153012641,307.95320965358724,696.0106714825151,119.32457724511575,17239,2570,206.09916269906418,243.0790100147759,448.3790428501067,272.6406583483829,3290,1388,305.9648251518634,24364
5da33b2d0240d88053cd6665,HIG522N,40.068606,-83.019063,0,497.4648971901368,185.63062177439176,498.5138035553371,8.29016138281314,12688,282,192.00090112230689,0,688.7393298926845,211.69140657000082,699.8155976079299,30.159048087163104,17946,818,201.0838043745392,0,660.4405259277464,226.59125911362332,666.2045547636602,42.89891046121078,16110,1106,205.8605718030638,0,684.3607356434833,236.0111001884165,703.6706807569427,51.272179896780536,17344,1277,210.4055050380929,0,679.1992299500287,244.9968870320308,705.9438846563447,60.732571475382976,17453,1495,211.72114360612764,0,630.1834193495536,259.6640861800606,643.7128696649463,59.756000655361674,15429,1486,221.806340624232,0,639.7693126894405,258.51540099942656,661.1232489555173,63.1894814450725,15927,1592,218.11788318178094,0,635.6877201605636,261.26816580650444,659.923363643811,70.2980666830507,15895,1737,216.61137052510855,0,636.8525436225117,264.50593921520436,666.5439092324076,77.01703940362087,16161,1868,219.68378799049725,0,633.1796510199066,269.3757680019661,662.0710248218236,78.45486196444664,15897,1889,225.41410666011305,259.14393380847054,450.1380765134759,273.2231916113705,3235,1085,306.51454083722456,24414
5da33b2d0240d88053cd6666,HIG5THN,39.987609,-83.005524,0,523.0996962731899,205.83730093580692,535.832252503694,31.525939911344608,13397,770,210.9419635527828,0,692.2218437038254,229.25299622393695,722.5848793301592,43.7765555737974,18179,1103,221.38811361024463,0,697.2337875554097,240.39459858808078,732.8462075192907,52.809596125430964,18399,1356,222.22951896240355,0,699.0743309801346,248.75582827121983,739.7680594319488,57.725127236906914,18561,1488,222.78607781973403,0,687.8974716795271,249.8247003776063,727.7994582170415,62.69972089968807,18298,1575,219.20415366934822,0,686.7699885076343,252.0281973403382,725.1140206862584,67.21539977015269,18203,1676,216.97422426530946,0,685.5893120998194,263.5492529962239,719.6173863076671,68.26420128057791,18052,1700,222.9703661139386,0,675.6877770481037,277.1494007552126,706.9048185847972,69.76535051715646,17674,1698,225.49622393695617,0,659.8049991791167,284.34395009029714,689.1140617304219,74.30175669019866,17299,1757,222.60917747496305,0,666.1670497455262,290.0373912329667,701.9828435396487,83.1909374486948,17364,1888,217.44130684616647,235.4777951075357,448.2242242653095,238.98481365949763,3214,667,302.3985798719422,24364
5da33b2d0240d88053cd6667,HIG6THN,39.989174,-83.005819,0,802.9366974358975,256.7588512820513,838.7788717948717,100.2446358974359,21246,2435,200.90338461538462,0,736.9078564102564,269.2321230769231,774.9635282051282,107.64845128205128,19466,2627,206.1825641025641,0,732.8750769230769,280.753641025641,783.4562871794872,108.47171282051282,19671,2701,213.52984615384617,0,700.6748307692308,292.673517948718,754.4851692307692,112.50166153846153,18899,2774,217.136,0,684.593641025641,301.0019282051282,741.7164717948718,115.34687179487179,18529,2839,218.68266666666668,0,655.0265435897436,302.6050051282051,709.718523076923,116.76877948717949,17789,2873,217.49497435897436,0,631.4956307692307,308.7211487179487,683.0928410256411,120.4622358974359,17075,2890,219.07610256410257,0,605.0012307692308,317.6062358974359,650.7778051282052,121.12012307692308,16142,2900,221.56964102564103,0,591.6781948717949,333.2196512820513,633.2310974358975,120.32701538461538,15616,2820,224.8726153846154,0,586.9220923076923,336.63401025641025,624.6946051282051,124.41940512820513,15393,2858,218.77128205128204,259.6438153846154,448.7211897435897,279.7374358974359,3425,1220,326.96717948717946,24375
5da33b2d0240d88053cd6668,HIG9THN,39.993254,-83.006599,0,742.3472535586824,216.00918898962138,769.6734626902409,68.72232021987939,19371,1650,184.16253025392788,0,800.9438815276695,233.78213069696847,843.8498174508758,84.54186323173484,21449,2052,190.91110472986833,0,777.0992328834557,258.96246461828775,824.3829019157403,102.1562538458383,21060,2553,201.9493785125323,0,723.3209993026213,265.1969069204578,774.2884276161956,107.37699470812652,19675,2690,202.75218443614884,0,710.5090864339336,274.0452065471551,769.9583213685031,108.15723838044057,19393,2708,207.79833449563114,0,687.901915740247,286.57213767075524,751.7243713336342,111.07564507527587,18978,2771,211.9378922755056,0,672.8767690856134,291.6820773680108,738.9098330393404,112.76227591582229,18607,2805,211.339787504615,0,640.8422283299832,295.1627353653034,703.2114698281167,114.27706444599417,17769,2834,211.5129015055175,0,625.2524100586619,302.45805472371495,686.1596176723962,113.81240513598884,17318,2813,214.7950937358986,0,608.5416581203593,308.123436025762,666.2049472863765,117.64290109529475,16727,2852,212.48020675226647,260.9560651433728,449.0092915453091,281.4161709808426,3448,1304,325.5642203716618,24377
