_id,stop_id,lat,lon,miss_c_0,wt_rr_0,wt_pr_0,dt_rr_0,dt_pr_0,mc_rr_0,mc_pr_0,bf_pr_0,mr_rr_0,mr_pr_0,miss_c_1,wt_rr_1,wt_pr_1,dt_rr_1,dt_pr_1,mc_rr_1,mc_pr_1,bf_pr_1,mr_rr_1,mr_pr_1,miss_c_2,wt_rr_2,wt_pr_2,dt_rr_2,dt_pr_2,mc_rr_2,mc_pr_2,bf_pr_2,mr_rr_2,mr_pr_2,miss_c_3,wt_rr_3,wt_pr_3,dt_rr_3,dt_pr_3,mc_rr_3,mc_pr_3,bf_pr_3,mr_rr_3,mr_pr_3,miss_c_4,wt_rr_4,wt_pr_4,dt_rr_4,dt_pr_4,mc_rr_4,mc_pr_4,bf_pr_4,mr_rr_4,mr_pr_4,miss_c_5,wt_rr_5,wt_pr_5,dt_rr_5,dt_pr_5,mc_rr_5,mc_pr_5,bf_pr_5,mr_rr_5,mr_pr_5,miss_c_6,wt_rr_6,wt_pr_6,dt_rr_6,dt_pr_6,mc_rr_6,mc_pr_6,bf_pr_6,mr_rr_6,mr_pr_6,miss_c_7,wt_rr_7,wt_pr_7,dt_rr_7,dt_pr_7,mc_rr_7,mc_pr_7,bf_pr_7,mr_rr_7,mr_pr_7,miss_c_8,wt_rr_8,wt_pr_8,dt_rr_8,dt_pr_8,mc_rr_8,mc_pr_8,bf_pr_8,mr_rr_8,mr_pr_8,miss_c_9,wt_rr_9,wt_pr_9,dt_rr_9,dt_pr_9,mc_rr_9,mc_pr_9,bf_pr_9,mr_rr_9,mr_pr_9,wt_er,wt_ar,wt_nr,mc_er,mc_nr,dt_er,total
5da33b2d0240d88053cd66a4,MAIJAMW,39.956644,-82.914429,0,555.8444132,205.055785,547.8683624,24.68787679,13667,659,191.4716327,0.564332315,0.027211165,0,637.3512264,219.5296061,645.8270295,42.84433066,16237,1087,194.4652738,0.67045173,0.044883971,0,627.5139153,227.8229003,642.816335,56.09934759,16322,1378,199.5965811,0.673961516,0.056899827,0,566.1816418,233.3438765,569.9448757,63.23973904,14185,1583,206.4745231,0.585721364,0.065364605,0,591.55211,241.817904,602.4750186,69.95247337,14877,1743,213.653068,0.614295152,0.071971261,0,636.1589727,262.7691387,660.7017095,70.74952515,16312,1770,222.9420266,0.6735486,0.073086134,0,678.0179206,272.8482947,714.4013131,68.73684862,17865,1737,220.7643075,0.737674457,0.071723511,0,689.0102403,286.8427203,731.9414898,67.34333966,18432,1741,220.1057065,0.761086795,0.071888678,0,672.0966636,291.9025931,718.5043356,67.27822281,18631,1737,216.0855562,0.769303824,0.071723511,0,656.142167,296.112148,700.5634239,70.91374184,17856,1782,211.2160377,0.737302833,0.073581633,203.212693,440.7212404,189.109877,3121,915,243.7644314,24218
5da33b2d0240d88053cd66a5,MAIKARW,39.955909,-82.889028,0,672.6941691,235.8160307,724.858482,77.33927981,18288,1819,181.4680377,0.755203171,0.075115626,0,735.4297572,269.0263049,792.395441,79.8509663,19955,1933,189.7150644,0.824041956,0.079823257,0,755.4076644,277.8028989,829.7792369,85.54463991,21353,2055,185.2675917,0.881772382,0.084861249,0,651.6787661,291.7677981,717.4870334,94.98732243,18614,2274,182.2807235,0.768665345,0.093904856,0,591.7063925,296.996366,634.9142716,101.4475553,15675,2399,179.2414106,0.647299306,0.099066733,0,558.2884044,294.1852081,586.790593,103.0437727,14323,2517,177.8415097,0.591468451,0.103939544,0,506.2862983,300.688966,509.8007103,111.846589,11905,2730,179.594483,0.491617113,0.112735382,0,501.5882061,306.169227,511.6644367,116.1615048,12257,2845,181.8805748,0.506152957,0.117484308,0,503.076148,306.5383218,513.2845226,118.937851,12167,2931,179.9760489,0.502436406,0.121035679,0,501.8524529,304.9486703,515.0991493,120.2839858,12138,2994,179.1348695,0.50123885,0.123637265,212.7306739,440.687913,203.4299224,3269,1185,250.5984473,24216
5da33b2d0240d88053cd66a6,MAIKELTW,39.9577,-82.958442,0,654.0646996,219.5224594,678.86887,72.87595813,17201,1757,192.9036512,0.708851892,0.072405835,0,729.4240089,226.8575785,776.9955081,78.01780269,19769,1894,196.5227067,0.814678975,0.078051595,0,765.2786203,232.2798154,827.8293085,84.28249402,21130,2003,197.2681942,0.87076568,0.082543476,0,755.6755543,236.8483475,813.3200775,88.65148768,20685,2120,198.804088,0.852427264,0.087365038,0,773.6537542,242.2809693,837.9477046,96.3359433,21362,2283,199.6233413,0.880326383,0.094082255,0,737.9662079,248.8495426,804.7834006,98.57318882,20668,2323,205.1627792,0.851726696,0.095730652,0,697.4979807,254.2576032,760.3891041,100.8666035,19246,2390,208.2918487,0.793126185,0.098491717,0,685.5256738,264.2410781,749.2984011,99.09490645,18799,2325,214.4865244,0.774705349,0.095813072,0,682.847853,263.3565483,750.9780351,98.12367098,18824,2331,211.8985412,0.775735597,0.096060331,0,671.7270667,269.501772,744.7507212,104.0854282,18783,2438,211.241655,0.77404599,0.100469793,216.0126927,441.623094,222.0104261,3276,1832,242.9992994,24266
5da33b2d0240d88053cd66a7,MAIKENW,39.956885,-82.923679,0,748.0117521,217.0378541,788.9887427,63.23570162,19985,1583,180.5055462,0.824089728,0.065275659,0,769.8162138,230.1866727,822.4448064,66.76961775,21174,1653,183.6254175,0.873118634,0.068162138,0,671.4972166,240.4572183,721.2663808,75.88087089,18570,1855,186.7506495,0.765741619,0.076491691,0,610.3794483,247.4183333,649.135046,84.66681786,16300,2085,186.6710651,0.672137231,0.085975836,0,611.6236856,245.781741,658.3591604,90.08783143,16766,2212,186.4302503,0.691352934,0.091212733,0,599.1484887,256.7598862,647.7180322,94.54039009,16600,2316,198.7348975,0.684507855,0.095501216,0,585.0949652,264.648633,624.0699353,100.8024411,15451,2499,205.3931797,0.637128366,0.103047297,0,599.5014639,272.8572842,645.1754154,107.1762402,15924,2661,207.5926766,0.656632716,0.109727434,0,606.4587852,295.1842398,657.8466043,100.0237928,16260,2454,217.0054843,0.670487815,0.101191703,0,626.7117645,296.6539112,692.3254711,98.55280195,17360,2439,210.8960455,0.715846769,0.100573172,212.148365,441.2047751,210.5431116,3211,1289,249.3535112,24251
5da33b2d0240d88053cd66a8,MAIKENW1,39.95781,-82.964219,0,634.5722822,210.6938927,668.5536553,82.52691008,16769,2004,170.4347647,0.691049205,0.082584686,0,660.5409215,226.2097585,708.9823209,95.82704195,18089,2315,180.8818924,0.745446303,0.095400973,0,666.3994066,232.3313278,721.3143081,101.1383829,18147,2486,187.1309651,0.747836479,0.102447869,0,717.1345916,237.0179675,792.810764,102.66451,20112,2488,191.3656969,0.828813978,0.102530289,0,743.5834501,242.0540674,829.3846122,107.3224677,21155,2599,190.8897222,0.871795928,0.107104591,0,746.5759087,247.1109371,831.2059672,114.956606,21151,2756,189.655485,0.871631089,0.113574549,0,740.8950383,252.104838,828.0736421,120.9494354,21290,2914,191.2148685,0.877359268,0.120085717,0,717.9849996,255.2918899,808.7137559,122.9095854,20795,2951,194.1424215,0.856960356,0.121610484,0,690.4211242,261.6734114,778.0299184,124.3340888,19738,2963,198.8634303,0.813401467,0.122105003,0,672.9336108,266.1040963,759.1698673,118.469175,19114,2830,202.3287728,0.787686475,0.116624083,215.2631254,442.1418858,225.4085964,3274,1952,240.2701723,24266
5da33b2d0240d88053cd66a9,MAILAMW,39.956,-82.892226,0,639.4848247,227.8223149,691.8786803,87.10785812,17318,2049,181.5848371,0.715117479,0.084609985,0,713.9485485,254.5457736,786.2642359,94.34521204,19925,2251,189.4751621,0.822769129,0.092951233,0,735.3912541,273.163315,812.6497502,93.46748152,20481,2234,187.6644506,0.845728207,0.092249246,0,750.0543007,282.1892885,844.3982326,100.7579386,21709,2419,182.7484825,0.896436388,0.099888508,0,660.6084982,295.630301,745.8558864,109.9460709,19267,2599,179.6696535,0.795598134,0.107321303,0,603.7627287,298.4648387,666.2237684,115.5199653,16487,2723,175.4556716,0.680802742,0.112441673,0,567.3010282,293.5552298,614.4380394,116.3450056,15035,2806,173.4203246,0.620844861,0.115869018,0,514.8554734,300.106991,537.1331296,125.9919065,12651,3071,173.8155015,0.522401619,0.126811744,0,513.3530165,305.1814841,542.558492,128.4859396,13023,3131,177.4641781,0.537762729,0.129289342,0,513.9092373,304.5544039,542.9785275,130.5904117,12902,3204,176.039559,0.532766239,0.132303754,215.1800388,440.668807,208.7593839,3326,1469,248.1550151,24217
5da33b2d0240d88053cd66aa,MAIMAIW,39.954861,-82.835096,0,1727.343533,326.4575206,1775.403069,191.4721272,9575,1029,170.9540538,0.885180734,0.095128039,0,1481.413701,359.0015716,1525.479615,215.2943515,8293,1155,185.9526671,0.766663585,0.106776371,0,1402.720902,371.5715078,1447.883239,225.284737,7840,1213,192.1558658,0.724785061,0.112138301,0,1434.930202,386.5079967,1491.086993,231.1586392,8113,1243,196.8115004,0.750023112,0.114911713,0,1392.43293,389.4316354,1448.66303,223.9705094,7893,1200,198.1085329,0.729684755,0.110936489,0,1405.617824,398.2015346,1470.14015,225.8082648,8032,1211,198.9821577,0.742534899,0.111953407,0,1354.274938,407.1417214,1417.610151,227.3245817,7759,1213,195.2075437,0.717296848,0.112138301,0,1322.182491,423.7192382,1384.361006,221.8914671,7554,1184,193.7515023,0.698345197,0.109457336,0,1253.203384,434.4124988,1305.386059,219.6078395,7132,1175,182.8445965,0.659332532,0.108625312,0,1182.089119,440.0146066,1220.626236,207.0344828,6686,1093,173.0960525,0.618101137,0.101044652,347.4112046,922.2254784,235.2443376,1398,365,391.5443284,10817
5da33b2d0240d88053cd66ab,MAIMANW,39.955105,-82.861952,0,1311.773988,307.1676059,1372.046622,164.9961941,11032,1313,170.820464,0.807436141,0.096098953,0,1173.996194,343.1108834,1209.33265,186.4416307,9410,1483,190.6133353,0.688721364,0.108541316,0,1208.574398,346.1087609,1256.454146,189.1097124,9777,1527,185.8713313,0.715582229,0.111761692,0,1298.19293,356.268755,1369.637269,204.2831735,10641,1652,181.2866867,0.778818707,0.120910488,0,1208.932153,364.0840225,1282.362658,212.0026349,10133,1744,184.0540145,0.741638,0.127644002,0,1112.372539,373.833126,1173.209251,225.1928566,9325,1864,186.9728464,0.682500183,0.136426846,0,1068.22206,381.4562688,1126.314865,231.6549074,9006,1905,192.1905877,0.659152456,0.139427651,0,1071.019029,390.0237869,1131.952353,237.2345751,8978,1931,196.2987631,0.657103125,0.141330601,0,1071.781673,393.6727659,1138.723121,235.6086511,9053,1931,195.9006075,0.662592403,0.141330601,0,1056.087462,395.2623143,1123.895411,231.1145429,8949,1882,195.5083071,0.654980605,0.137744273,298.7046037,778.0944156,228.300666,1712,585,333.0210788,13663
5da33b2d0240d88053cd66ac,MAIMAPW,39.956324,-82.90347,0,538.2488748,224.1937482,554.7955155,87.41099228,13542,2074,168.0237024,0.559193955,0.085642317,0,519.3690796,239.766156,537.4301111,102.2353306,13176,2430,181.523723,0.544080605,0.100342734,0,547.807408,255.1735971,578.4535657,101.0273775,14157,2429,199.0139158,0.584589338,0.100301441,0,616.2881034,267.333237,668.2242227,100.7715241,16441,2397,202.4371309,0.67890325,0.098980055,0,629.4387414,288.689144,687.6211339,98.10137507,16875,2365,205.1653797,0.696824545,0.09765867,0,649.6898873,293.6721724,720.1801627,100.1792955,17975,2426,198.007185,0.742247182,0.100177561,0,628.2942974,302.0090845,700.9848454,105.5127803,17872,2517,194.9865797,0.737993971,0.103935252,0,571.1407689,305.5918983,623.8224801,110.1387455,15287,2579,188.5580377,0.631250774,0.106495437,0,546.6099021,304.366891,585.1197919,114.6574307,14141,2772,183.0296899,0.583928645,0.114465045,0,492.1062477,305.3884461,501.1720279,117.316348,11643,2829,182.9793121,0.480777966,0.116818764,212.7082215,440.7813726,204.8070777,3258,1267,248.1195854,24217
5da33b2d0240d88053cd66ad,MAIMCNW,39.954851,-82.837082,0,1630.87329,296.998244,1675.340665,161.912939,9066,874,159.5212569,0.837892791,0.08077634,0,1588.8622,331.2707948,1637.135582,194.5128466,8958,1056,168.6571165,0.827911275,0.097597043,0,1285.043715,356.7658965,1319.913956,214.4680222,7148,1158,180.9528651,0.660628466,0.10702403,0,1401.730961,364.639464,1454.231978,211.2809612,7927,1145,188.7144177,0.732624769,0.105822551,0,1347.958688,380.0485213,1399.651479,216.4909427,7638,1163,191.3863216,0.705914972,0.107486137,0,1364.158133,382.8641405,1423.770702,217.973475,7792,1171,188.0794824,0.720147874,0.108225508,0,1331.819224,394.6757856,1392.883641,224.6537893,7638,1203,186.1136784,0.705914972,0.111182994,0,1315.158226,402.5176525,1376.477819,214.2091497,7519,1153,186.5554529,0.694916821,0.106561922,0,1242.466081,420.5730129,1294.078281,208.3804991,7091,1121,184.0683919,0.655360444,0.103604436,0,1148.065527,425.0145102,1183.93854,195.690573,6493,1047,171.1857671,0.600092421,0.09676525,342.2779113,922.3986599,225.2503697,1368,275,390.9263401,10820
5da33b2d0240d88053cd66ae,MAIMILLW,39.957744,-82.960549,0,630.402044,216.2172175,667.8232094,81.84171268,16917,1939,173.3342949,0.697148273,0.079906041,0,665.5860051,224.6801698,710.7262013,89.49200527,17915,2184,180.4343526,0.738275777,0.090002473,0,719.5942059,230.4971977,785.9507954,93.69941482,19973,2256,183.9516195,0.823085799,0.092969587,0,740.1290695,236.4680623,816.4901096,98.08831287,20918,2346,185.7372455,0.862029177,0.09667848,0,746.3537872,243.7924668,822.2152806,106.9088436,20937,2530,185.5921866,0.862812165,0.104261106,0,739.461922,249.5281052,818.2750762,113.2254595,21042,2675,187.6943048,0.867139207,0.110236545,0,715.8837468,251.5081596,798.3928954,113.6718866,20550,2704,190.8938432,0.846863925,0.111431633,0,691.8318635,258.3000495,772.3507377,113.724965,19530,2714,196.6203742,0.804829803,0.111843732,0,675.5181736,265.9702464,755.1594412,111.2625072,18927,2644,200.4825682,0.779980219,0.108959037,0,664.8631418,269.0010715,747.7862029,116.6475727,18778,2734,196.5981208,0.773839941,0.11266793,215.2128905,441.4777672,217.8407236,3287,1680,244.2465178,24266
5da33b2d0240d88053cd66af,MAIMONW,39.958121,-82.978564,0,746.1715662,224.8756999,804.8346097,86.95742754,20355,2057,180.3643775,0.838068182,0.084692029,0,787.8712945,238.44347,853.084445,98.17061924,21791,2325,185.1737484,0.897192029,0.095726285,0,699.2718215,247.0542655,767.9038208,110.9462286,20000,2582,186.3228755,0.82345191,0.106307642,0,660.4668149,253.5494895,720.4868248,116.7431653,18171,2762,194.0814394,0.748147233,0.113718709,0,634.6049489,261.7742918,694.4349885,119.0097579,17677,2861,204.4108202,0.727807971,0.117794796,0,654.7707922,265.9557395,724.6185771,122.9643445,18366,2927,206.0433136,0.756175889,0.120512187,0,656.3463439,273.1156538,729.5223567,127.365448,18370,3013,209.9785903,0.75634058,0.12405303,0,660.2799325,277.084692,743.1489625,127.2832263,18839,3007,212.2871377,0.775650527,0.123805995,0,660.9263834,282.1933465,748.047472,130.4449934,18916,3062,211.682724,0.778820817,0.126070487,0,650.3983037,282.7754035,736.5641881,132.9243248,18605,3134,210.6138834,0.76601614,0.129034914,225.8473732,442.1323287,234.3784585,3358,2272,242.8588192,24288
5da33b2d0240d88053cd66b0,MAINOEW,39.954829,-82.852023,0,1430.92265,289.5136309,1460.234359,141.376675,7798,747,178.8725626,0.720635801,0.069032437,0,1716.12716,309.4324924,1777.018667,167.0400148,9558,887,174.6261898,0.883282506,0.081970243,0,1682.570003,330.8735792,1748.612513,181.8232141,9488,969,179.5906108,0.876813603,0.089548101,0,1558.93873,363.1343684,1609.629886,216.2671657,8800,1159,184.6077072,0.813233527,0.107106552,0,1438.828482,383.6835782,1485.886609,228.5355328,8116,1217,196.927271,0.750023103,0.1124665,0,1392.839479,392.0750393,1443.303669,233.7829221,7847,1249,201.7918861,0.725164033,0.115423713,0,1391.285001,406.9375289,1449.064319,236.0974032,7915,1272,207.4595694,0.73144811,0.11754921,0,1363.061085,405.1340911,1420.841697,226.1128362,7770,1205,206.1704094,0.71804824,0.111357546,0,1358.18843,409.2835228,1420.629239,227.0776268,7802,1216,199.8835597,0.721005452,0.112374087,0,1343.078828,423.5278625,1405.009426,233.6367249,7688,1248,196.9864153,0.710470382,0.1153313,350.2347288,922.1496165,251.6715646,1414,463,392.6576102,10821
5da33b2d0240d88053cd66b1,MAIOAKW,39.955741,-82.787475,0,1654.619234,302.6397759,1712.514099,119.6558357,8998,601,139.6218487,0.840149393,0.05611578,0,1613.981046,349.8663866,1650.795985,144.4232493,8781,735,137.0830999,0.819887955,0.068627451,0,1211.220448,411.124183,1202.544818,220.2670401,6378,1141,120.6956116,0.595518207,0.106535948,0,693.6438842,448.4875817,632.8463119,267.8412698,3215,1380,118.9187675,0.300186741,0.128851541,0,705.5104575,463.4776844,652.1482726,291.9263305,3314,1495,118.0784314,0.309430439,0.139589169,0,718.0201681,473.7003735,672.8409897,309.8915966,3422,1594,118.0018674,0.319514472,0.148832866,0,736.4862745,486.1464986,699.0008403,330.725957,3546,1703,118.9010271,0.331092437,0.159010271,0,736.4243697,498.5033613,707.3752568,355.0631186,3580,1826,115.6666667,0.33426704,0.170494865,0,760.1739496,517.5601307,742.0138189,387.3049486,3771,1982,112.4939309,0.35210084,0.185060691,0,776.637535,542.6303455,768.9531279,427.5925303,3921,2192,110.1923436,0.366106443,0.204668534,322.8160598,914.244211,197.4699346,1291,252,352.8185808,10710
5da33b2d0240d88053cd66b2,MAIOHIW,39.957929,-82.970702,0,522.326259,182.9797659,513.461922,21.20876947,12817,544,185.7982362,0.528187588,0.022418198,0,620.7693068,210.9057117,623.5353993,42.35226242,15413,1071,201.86887,0.635168549,0.044135828,0,636.9003132,222.914613,650.2867799,54.12305283,16468,1356,209.2734691,0.678645018,0.055880656,0,648.5104673,227.749897,667.4530619,58.33919888,16623,1460,214.2330833,0.685032556,0.060166488,0,707.5183796,235.9412759,744.4137476,63.62194016,18789,1587,216.8523861,0.77429325,0.065400148,0,732.8469051,237.5001236,777.9692162,66.81735762,19764,1651,214.6188082,0.814472925,0.068037583,0,734.4315091,240.4936949,778.2392648,71.11732465,19713,1722,213.5011951,0.812371219,0.070963488,0,727.1145636,240.9341053,772.322344,73.02983598,19783,1804,214.7428501,0.815255914,0.074342702,0,708.2201434,248.5854694,755.4903981,77.91209923,19362,1905,217.9868952,0.797906536,0.078504904,0,678.3771944,251.8965219,721.5579824,78.69364543,18218,1906,219.5631748,0.750762384,0.078546114,203.3699415,441.9467774,182.8442677,3069,828,238.5154949,24266
5da33b2d0240d88053cd66b3,MAIPARKW,39.957391,-82.942165,0,714.3787036,216.889562,776.866609,92.69180368,19780,2226,175.1576215,0.815098694,0.091729509,0,701.1284048,230.4656942,770.0285161,101.6102938,19845,2422,182.2928256,0.817777228,0.099806321,0,655.1823876,238.7638769,721.1752998,107.3224544,18316,2589,187.3618494,0.754769852,0.106688095,0,645.7563358,250.5715169,712.8718012,107.7575308,17840,2564,195.2177855,0.735154737,0.105657889,0,646.6908147,252.9096716,718.4932212,106.9617588,17967,2573,195.7324762,0.740388181,0.106028763,0,640.268348,257.3866568,717.8832159,111.2047637,18111,2649,193.707504,0.746322166,0.109160588,0,611.8207442,268.0425269,687.8381341,114.2317139,17419,2665,197.5662422,0.717806074,0.10981992,0,600.5596489,269.2959575,675.392838,116.28479,17024,2755,196.4935921,0.701528825,0.11352866,0,581.6102114,273.8769934,646.9310998,122.2812873,16127,2865,196.4717518,0.664565047,0.118061565,0,576.0417027,272.3672065,642.8543289,122.3090205,16097,2928,199.8009643,0.6633288,0.120657683,216.3257098,441.6374294,214.0011126,3225,1573,244.48704,24267
5da33b2d0240d88053cd66b4,MAIPARSW,39.958164,-82.981517,0,692.0173748,222.6543149,745.1447217,87.36207181,18725,2048,181.2944664,0.770956851,0.084321476,0,776.4372118,228.197052,847.9426877,92.33975626,21433,2179,182.0277503,0.88245224,0.089715086,0,783.5161397,239.804389,862.2015399,102.9548337,21956,2431,185.923913,0.903985507,0.10009058,0,703.3488554,244.2213439,784.0439723,112.3915926,20209,2664,186.95611,0.832056983,0.109683794,0,670.554142,251.092556,744.0654233,118.9903656,18777,2841,194.3844697,0.773097826,0.116971344,0,645.3290926,258.247612,717.7345191,119.8957098,18146,2910,204.6899704,0.747117918,0.119812253,0,662.5521245,264.6098485,745.3205287,125.7544466,18837,2997,206.00667,0.775568182,0.123394269,0,663.1953228,268.9260128,748.9917243,127.5802454,18827,3040,209.4923419,0.775156456,0.12516469,0,666.378335,273.1580616,761.4048501,128.9458169,19233,3062,210.6134717,0.79187253,0.126070487,0,667.0018528,276.2468297,766.8752059,131.510746,19352,3100,208.8179348,0.796772069,0.127635046,226.142663,442.1926877,240.7690217,3402,2558,239.6809536,24288
5da33b2d0240d88053cd66b5,MAIREMW,39.957052,-82.930138,0,669.0530287,216.2357429,691.5979547,63.5947796,17483,1508,186.9118799,0.720918725,0.062183003,0,739.9920003,229.7201765,779.6782813,74.41053977,19771,1765,191.4374665,0.81526535,0.072780504,0,780.2956167,238.8416972,834.1216857,69.81411076,21437,1688,195.0740176,0.883963548,0.069605377,0,736.1069647,247.0104738,795.5551524,79.09945982,20424,1897,194.7758855,0.842192075,0.078223578,0,623.8573667,253.2186714,663.7306503,87.89192198,16609,2075,193.9854027,0.684878974,0.085563482,0,637.3423776,252.8286256,685.8739433,93.78021525,17285,2204,192.3561915,0.712754113,0.09088285,0,630.9012824,260.0696466,683.168158,99.09558369,17289,2313,202.0489877,0.712919055,0.09537751,0,589.2504227,265.084945,626.4433632,104.5492145,15472,2481,207.680508,0.63799431,0.10230506,0,598.1082017,272.6509422,639.6898272,105.8741495,15763,2522,215.6810028,0.649993815,0.103995712,0,621.0236279,291.3251825,672.8979424,103.4572595,16577,2448,222.2217641,0.683559441,0.100944291,214.459445,441.2288359,213.4174261,3277,1471,248.9453218,24251
5da33b2d0240d88053cd66b6,MAIRHOW,39.957502,-82.94909,0,730.4794775,209.0268689,795.8941317,82.4497651,20390,1934,170.0325558,0.840270337,0.079699992,0,740.0418693,226.6754306,801.7595401,96.20501937,20571,2299,176.51158,0.847729333,0.094741614,0,760.9409462,231.8665211,830.2947334,101.7668755,21305,2422,179.5203165,0.877977417,0.099810434,0,721.8223028,239.7694717,794.3775653,103.970947,20509,2477,185.826259,0.845174318,0.10207698,0,677.8979642,246.0124042,747.2022995,108.7175884,19026,2607,188.9029918,0.784060002,0.10743427,0,664.2233166,257.5204813,734.7793209,107.7841836,18549,2561,196.3776477,0.764402868,0.105538614,0,662.1917498,258.2299926,737.3364378,105.9561939,18583,2543,196.0578587,0.765804006,0.104796835,0,653.5260447,263.1532185,733.8572488,111.1520234,18581,2639,194.9200527,0.765721586,0.108752988,0,630.4637765,270.3105168,707.9226902,113.172752,17960,2657,196.7032061,0.740130223,0.109494766,0,621.1650457,274.7545125,696.7909421,117.8543641,17572,2812,197.2018462,0.724140773,0.115882304,213.4906041,441.564885,212.3603396,3215,1388,246.706915,24266
5da33b2d0240d88053cd66b7,MAIROBW,39.95611,-82.896314,0,605.8681918,227.7604988,645.447413,100.4183838,16169,2392,178.1971342,0.66767147,0.098773589,0,673.0678449,246.1871,733.2392947,98.37993971,18406,2335,191.6500805,0.760044597,0.09641987,0,711.1760334,263.4861461,790.7911797,102.0524012,20022,2414,191.2978486,0.82677458,0.099682042,0,730.7677664,281.8254945,814.8440765,99.50299376,20501,2366,190.0148656,0.846554074,0.097699963,0,748.3369947,289.342115,849.2440434,105.8806623,21769,2526,184.5046868,0.898913986,0.104306892,0,666.6899699,297.9896767,758.4041789,113.7900235,19523,2676,179.5395796,0.80616922,0.110500888,0,610.8322666,299.0184994,679.2018417,118.5704257,16805,2785,174.8218194,0.693934013,0.115001858,0,574.5403642,297.2075815,627.5397448,121.5282653,15335,2912,173.9600281,0.633232853,0.120246108,0,519.558781,302.1852005,547.1555106,129.3914605,12899,3131,174.2127431,0.532642359,0.129289342,0,519.7587645,306.0090432,554.1426271,132.7673948,13288,3218,175.8153363,0.548705455,0.13288186,214.1294132,440.6325722,212.1216501,3334,1654,244.0817195,24217
5da33b2d0240d88053cd66b8,MAIROOW,39.956979,-82.927248,0,692.651602,216.9254464,733.1649417,81.89130345,18594,1980,174.1284895,0.766731269,0.081646118,0,769.9116325,232.3460476,827.4417962,87.77019504,21087,2140,181.2791225,0.869531153,0.088243784,0,766.921529,244.3559028,835.1257268,92.92882768,21489,2217,182.5883469,0.886107789,0.091418911,0,677.9489506,252.2180529,742.9096532,99.08304812,19085,2353,185.2492681,0.786977857,0.097026927,0,622.3543771,256.4164777,675.7830605,106.5027422,16967,2549,183.5116078,0.699641252,0.105109068,0,620.7304441,258.0334419,681.995093,115.3389139,17360,2731,183.7417014,0.715846769,0.112613913,0,608.5018762,266.4718981,671.4496309,117.0265556,17157,2801,196.4958146,0.70747598,0.115500392,0,594.072698,271.9810729,647.1589213,123.0718733,16057,2968,201.0886149,0.662117026,0.122386706,0,608.1030885,284.2601955,667.7664426,131.8066471,16504,3153,203.919426,0.680549256,0.130015257,0,611.0489464,300.4349924,676.3264608,120.7520515,16750,2880,212.25434,0.690693167,0.118757989,213.1084904,441.3103996,212.7791431,3253,1434,247.8855717,24251
5da33b2d0240d88053cd66b9,MAIROSEW,39.955042,-82.819482,0,1390.147979,334.0374381,1427.184297,182.6711792,7445,938,186.8863785,0.695079824,0.087573523,0,1531.094856,343.3441322,1585.135935,191.0814116,8324,997,189.8160769,0.777144991,0.093081878,0,1515.151153,353.241434,1576.656335,197.3699001,8273,1022,189.3184577,0.772383531,0.095415928,0,1529.615349,354.4145271,1599.018019,179.983755,8392,934,191.5087293,0.783493605,0.087200075,0,1462.786855,368.4614882,1524.973298,176.1534871,7999,903,187.2299505,0.746802353,0.084305854,0,1415.19634,380.9338064,1471.895248,167.2286435,7678,861,176.9199888,0.716833162,0.080384651,0,1529.42377,378.1740267,1592.470824,166.7354122,8384,859,160.1755205,0.782746709,0.080197927,0,1491.254785,403.7421343,1541.329474,194.6900383,8205,999,143.4730651,0.766034917,0.093268602,0,1231.290076,437.2616002,1241.972365,239.5689478,6625,1229,128.689198,0.618523014,0.114741854,0,903.5560639,457.3578564,873.6767809,274.292503,4565,1409,119.3137896,0.426197367,0.131547008,318.3312482,914.210718,218.7021753,1259,322,352.0107366,10711
5da33b2d0240d88053cd66ba,MAIRUBW,39.9564,-82.906072,0,635.3035884,223.110088,662.9770822,76.11446505,16604,1785,171.2160879,0.685634059,0.073708552,0,557.0392286,234.0823801,572.5124912,94.84828839,14078,2277,176.576372,0.581327167,0.094024859,0,556.6459099,247.9094025,579.2181938,102.6587108,14363,2450,190.8353636,0.593095759,0.101168601,0,605.1434117,261.9277367,643.4069455,101.8835942,15964,2441,201.1686006,0.659206343,0.100796961,0,665.4511707,273.557088,721.8504769,100.1883801,18107,2378,201.8466367,0.747697898,0.098195483,0,697.2320271,290.1671553,759.9869926,98.85051823,18922,2363,200.925383,0.781351943,0.097576083,0,717.8553908,299.247925,794.0603295,99.93042078,20245,2404,198.408556,0.835982987,0.099269108,0,651.4010406,302.8585704,719.6013131,105.0152372,18494,2501,192.0626007,0.763678408,0.103274559,0,601.4199942,306.9412396,652.4588512,111.0727588,16054,2611,186.7782962,0.66292274,0.107816823,0,557.3537185,305.0896065,587.5200892,114.2892596,14254,2768,183.0325804,0.588594789,0.114299872,212.3165132,440.8008424,205.385184,3240,1250,248.2611802,24217
